TIEMPO_EMPRESA,ANALFABETISMO,EDUCACION,GENERO,EDAD,SINDICADO,SEGUNDO_TRABAJO,HORAS_REMUNERADAS,HORAS_NO_REMUNERADAS,EXPERIENCIA,ln_INGRESOS,ING_H,ln_ING_H,INDIGENA,AFRO
0.5833333333333334,0,7,0,42,0,0,48,12,29,13.652991628466498,4427.083333333333,8.395496256438717,0,0
0.25,0,5,1,36,0,0,42,16,25,13.217673557208654,3273.809523809524,8.093709577805395,0,0
8,0,13,0,33,0,0,48,25,14,13.997832114758229,6250,8.740336742730447,0,0
4,0,16,1,31,0,0,48,30,9,13.997832114758229,6250,8.740336742730447,0,0
8.833333333333334,0,5,0,37,0,0,55,0,26,13.815510557964274,4545.454545454545,8.421883011611913,0,0
13,0,2,0,36,0,0,45,0,28,13.592367006650065,4444.444444444444,8.399410155759854,0,0
4,0,11,0,54,0,0,63,46,37,13.122363377404328,1984.126984126984,7.592934289892906,0,0
1,0,5,1,67,0,0,56,48,56,11.06663836234181,285.7142857142857,5.654992310486769,0,0
5,0,9,0,37,0,0,48,0,22,13.71957878501095,4731.90625,8.46208341298317,0,0
24,0,14,0,58,1,0,40,6,38,14.28551418721001,10000,9.210340371976184,0,0
0.75,0,3,0,33,0,0,60,5,24,13.458835614025542,2916.6666666666665,7.97819669068355,0,0
16,0,5,0,53,0,0,50,0,42,13.71957878501095,4542.63,8.421261418462914,0,0
3,0,5,1,45,0,0,6,42,34,11.512925464970229,4166.666666666667,8.334871634622283,0,0
1,0,14,1,26,0,0,48,3,6,13.71957878501095,4731.90625,8.46208341298317,0,0
30,0,11,0,53,0,0,48,3,36,13.997832114758229,6250,8.740336742730447,0,0
1,0,14,0,35,0,0,56,8,15,13.71957878501095,4055.9196428571427,8.30793273315591,0,0
1.5,0,14,1,33,0,0,12,38,13,12.65395846952229,6520.833333333333,8.7827574586144,0,0
1,0,17,0,36,0,0,55,36,13,15.201804919084164,18181.81818181818,9.808177372731803,0,0
13,0,15,0,62,0,0,60,12,41,14.508657738524219,8333.333333333334,9.028018815182229,0,0
5,0,16,0,32,0,0,40,12,10,15.068273526459642,21875,9.993099711225815,0,0
26,0,8,0,62,0,0,48,7,48,13.71957878501095,4731.90625,8.46208341298317,0,0
14,0,16,0,33,0,0,48,0,11,14.403297222866392,9375,9.14580185083861,0,0
6,0,18,1,26,0,0,48,7,2,14.22097566607244,7812.5,8.963480294044658,0,0
13,0,14,1,32,0,0,68,14,12,14.914122846632385,11029.411764705883,9.308320780336386,0,0
1,0,11,0,40,0,0,48,10,23,13.71957878501095,4731.90625,8.46208341298317,0,0
0.08333333333333333,0,16,0,42,0,0,48,12,20,14.22097566607244,7812.5,8.963480294044658,0,0
0.16666666666666666,0,9,0,28,0,0,3,3,13,10.819778284410283,4166.666666666667,8.334871634622283,0,0
0.5833333333333334,0,8,1,53,0,0,72,7,39,13.592367006650065,2777.777777777778,7.929406526514119,0,0
6,0,14,0,40,1,0,48,10,20,14.28551418721001,8333.333333333334,9.028018815182229,0,0
1,0,14,1,38,0,0,84,3,18,12.611537753638338,892.8571428571429,6.794426593675134,0,0
15,0,14,1,51,0,0,48,28,31,14.151982794585487,7291.666666666667,8.894487422557706,0,0
2,0,13,0,49,0,0,60,0,30,13.304684934198283,2500,7.824046010856292,0,0
15,0,16,1,49,0,0,50,0,27,14.978661367769956,16000,9.680344001221918,0,0
1,0,16,0,34,0,0,50,0,12,15.319587954740548,22500,10.021270588192511,0,0
0.25,0,13,0,38,0,0,48,0,19,13.9108207377686,5729.166666666667,8.653325365740818,0,0
2,0,11,1,43,0,0,50,10,26,13.122363377404328,2500,7.824046010856292,0,0
0.3333333333333333,0,11,0,20,0,0,50,1,3,13.815510557964274,5000,8.517193191416238,1,0
8,0,19,0,51,0,1,60,15,26,15.60727002719233,25000,10.126631103850338,0,0
16,0,11,0,39,0,0,48,4,22,13.71957878501095,4731.90625,8.46208341298317,0,0
5,0,16,1,68,0,0,48,20,46,14.914122846632385,15625,9.656627474604603,0,0
5,0,16,0,68,0,0,48,12,46,14.914122846632385,15625,9.656627474604603,0,0
3,0,11,0,45,0,0,16,4,28,13.458835614025542,10937.5,9.29995253066587,0,0
0.25,0,7,1,30,0,0,54,27,17,13.217673557208654,2546.296296296296,7.842395149524489,0,0
1.3333333333333333,0,14,1,23,1,0,48,2,3,13.71957878501095,4731.90625,8.46208341298317,0,0
9,0,11,0,38,0,0,48,7,21,14.0623706358958,6666.666666666667,8.804875263868018,0,0
28.833333333333332,0,16,0,50,0,0,48,5,28,14.946912669455374,16145.833333333334,9.689417297427593,0,0
1.5,0,16,1,40,0,0,48,10,18,15.250595083253597,21875,9.993099711225815,0,0
0.16666666666666666,0,5,0,58,0,0,60,14,47,13.592367006650065,3333.3333333333335,8.111728083308073,0,0
0.9166666666666666,0,11,1,32,0,0,40,28,15,13.815510557964274,6250,8.740336742730447,0,0
2,0,7,0,24,0,0,48,36,11,13.71957878501095,4731.90625,8.46208341298317,0,0
10,0,9,0,44,0,1,55,4,29,13.304684934198283,2727.2727272727275,7.911057387845922,0,0
4,0,9,1,43,0,0,54,15,28,14.22097566607244,6944.444444444444,8.845697258388274,0,0
15,0,11,0,46,0,0,48,0,29,14.22097566607244,7812.5,8.963480294044658,0,0
0.5833333333333334,0,2,1,40,0,0,30,40,32,12.611537753638338,2500,7.824046010856292,0,0
0.16666666666666666,0,11,1,35,0,1,60,20,18,12.89921982609012,1666.6666666666667,7.418580902748128,0,0
0.16666666666666666,0,11,0,36,0,0,48,0,19,13.830379465830392,5286.354166666667,8.57288409380261,0,0
1,0,13,1,35,0,0,48,33,16,13.71957878501095,4731.90625,8.46208341298317,0,0
20,0,5,0,50,0,0,48,0,39,13.815510557964274,5208.333333333333,8.558015185936492,0,0
2,0,11,1,25,0,0,48,20,8,13.997832114758229,6250,8.740336742730447,0,0
1.5,0,12,0,62,0,0,48,14,44,12.89921982609012,2083.3333333333335,7.641724454062338,0,0
1,0,5,0,29,0,0,40,0,18,12.89921982609012,2500,7.824046010856292,0,1
1.5,0,12,0,45,0,0,40,10,27,13.710150042306449,5625,8.63497622707262,0,0
15,0,5,1,69,0,0,36,16,58,12.611537753638338,2083.3333333333335,7.641724454062338,0,0
15,0,7,0,70,0,0,36,10,57,12.611537753638338,2083.3333333333335,7.641724454062338,0,0
25,0,5,1,42,0,0,48,16,31,13.304684934198283,3125,8.047189562170502,0,1
0.25,0,11,0,19,0,0,48,0,2,13.592367006650065,4166.666666666667,8.334871634622283,0,0
2,0,11,1,50,0,0,48,7,33,13.71957878501095,4731.90625,8.46208341298317,0,0
9,0,13,0,49,0,0,48,0,30,13.997832114758229,6250,8.740336742730447,0,0
9,0,6,0,53,0,0,48,0,41,14.403297222866392,9375,9.14580185083861,0,0
0.08333333333333333,0,13,1,43,0,0,48,36,24,13.710150042306449,4687.5,8.452654670278667,0,0
30,0,8,1,67,0,0,30,20,53,13.458835614025542,5833.333333333333,8.671343871243495,0,0
1,0,11,0,61,0,0,48,0,44,13.815510557964274,5208.333333333333,8.558015185936492,0,0
4,0,16,0,45,0,0,48,20,23,13.710150042306449,4687.5,8.452654670278667,0,0
15,0,16,1,42,0,0,48,10,20,14.077874822431765,6770.833333333333,8.820379450403983,0,0
0.25,0,16,1,28,0,0,48,12,6,14.73180128983843,13020.833333333334,9.474305917810648,0,0
1,0,6,1,29,0,0,30,60,17,12.611537753638338,2500,7.824046010856292,0,1
0.08333333333333333,0,9,0,30,0,0,48,20,15,13.122363377404328,2604.1666666666665,7.864868005376548,0,1
2,0,11,0,24,0,0,40,0,7,13.592367006650065,5000,8.517193191416238,0,0
20,0,5,0,56,0,0,40,0,45,13.710150042306449,5625,8.63497622707262,0,1
3,0,4,1,23,0,0,24,20,13,12.611537753638338,3125,8.047189562170502,0,1
0.16666666666666666,0,7,0,60,0,0,40,0,47,13.122363377404328,3125,8.047189562170502,0,1
2,0,11,0,19,0,0,16,4,2,12.611537753638338,4687.5,8.452654670278667,0,1
30,0,8,0,58,0,0,48,0,44,13.815510557964274,5208.333333333333,8.558015185936492,0,1
0.5,0,12,1,25,0,0,40,0,7,13.71957878501095,5678.2875,8.644404969777122,0,1
2,0,11,1,32,0,0,48,22,15,13.71957878501095,4731.90625,8.46208341298317,0,1
0.5,0,13,0,34,0,0,48,0,15,13.997832114758229,6250,8.740336742730447,0,1
30,0,6,0,51,0,0,40,0,39,13.710150042306449,5625,8.63497622707262,0,0
1,0,11,0,34,0,0,48,0,17,13.710150042306449,4687.5,8.452654670278667,0,0
3,0,8,1,37,0,0,14,21,23,12.89921982609012,7142.857142857143,8.87386813535497,0,0
0.6666666666666666,0,11,0,39,0,0,48,4,22,13.997832114758229,6250,8.740336742730447,0,0
20,0,5,0,56,0,0,48,7,45,14.22097566607244,7812.5,8.963480294044658,0,0
0.4166666666666667,0,5,0,30,0,0,48,7,19,13.997832114758229,6250,8.740336742730447,0,0
1,0,16,0,39,0,0,56,0,17,13.997832114758229,5357.142857142857,8.586186062903188,0,0
10.666666666666666,0,11,1,49,1,0,48,14,32,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,11,0,26,0,0,30,0,9,13.592367006650065,6666.666666666667,8.804875263868018,0,0
2,0,14,1,32,0,0,48,15,12,13.997832114758229,6250,8.740336742730447,0,0
0.3333333333333333,0,16,0,35,0,0,48,1,13,15.424948470398375,26041.666666666668,10.167453098370594,0,0
0.3333333333333333,0,16,1,33,0,0,48,28,11,14.457364444136669,9895.833333333334,9.199869072108887,0,0
3,0,16,1,41,0,0,60,12,19,14.22097566607244,6250,8.740336742730447,0,0
7,0,17,1,56,0,0,48,22,33,14.690979295318174,12500,9.433483923290392,0,0
0.08333333333333333,0,16,0,30,0,0,40,0,8,14.508657738524219,12500,9.433483923290392,0,0
8,0,13,0,44,0,0,48,2,25,12.611537753638338,1562.5,7.354042381610556,0,0
4,0,16,1,39,0,0,48,12,17,15.068273526459642,18229.166666666668,9.81077815443186,0,0
23,0,11,0,52,0,0,50,3,35,13.592367006650065,4000,8.294049640102028,0,0
1,0,11,1,53,0,0,48,15,36,14.077874822431765,6770.833333333333,8.820379450403983,0,0
0.4166666666666667,0,11,0,32,0,0,51,5,15,13.997832114758229,5882.35294117647,8.679712120914012,0,0
7.666666666666667,0,11,0,60,0,0,50,10,43,14.22097566607244,7500,8.922658299524402,0,0
0.16666666666666666,0,8,1,35,0,0,50,30,21,13.617059619240436,4100,8.318742252692399,0,0
0.3333333333333333,0,14,1,53,0,1,89,4,33,14.180153671552183,4044.9438202247193,8.305222940700153,0,0
35,0,11,0,54,1,0,40,0,37,14.572101911080754,13318.75,9.496928095846927,0,0
2,0,13,1,28,0,0,24,80,9,12.89921982609012,4166.666666666667,8.334871634622283,0,0
25,0,11,0,51,0,0,60,25,34,15.226497531674536,17083.333333333332,9.745858608332545,0,0
9,0,16,1,33,0,0,84,12,11,14.403297222866392,5357.142857142857,8.586186062903188,0,0
1,0,11,1,32,0,0,48,70,15,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
4,0,11,1,34,0,0,48,18,17,13.304684934198283,3125,8.047189562170502,0,0
12,0,16,0,65,0,0,50,10,43,13.304684934198283,3000,8.006367567650246,0,0
0.08333333333333333,0,11,1,37,0,0,16,42,20,12.676076274775909,5000,8.517193191416238,0,0
17,0,9,0,39,0,0,48,0,24,13.997832114758229,6250,8.740336742730447,0,0
5,0,11,0,52,0,0,84,12,35,13.592367006650065,2380.9523809523807,7.77525584668686,0,0
8,0,4,0,34,0,0,48,0,24,13.9108207377686,5729.166666666667,8.653325365740818,0,0
1,0,11,1,39,0,0,21,32,22,13.304684934198283,7142.857142857143,8.87386813535497,0,0
32,0,5,0,60,0,0,48,8,49,13.71899965758343,4729.166666666667,8.461504285555648,0,0
35,0,9,0,56,0,0,10,6,41,13.592367006650065,20000,9.903487552536127,0,0
0.6666666666666666,0,11,1,29,0,0,54,34,12,13.845069360205818,4768.518518518518,8.469790952521654,0,0
0.8333333333333334,0,3,0,75,0,0,30,3,66,12.206072645530174,1666.6666666666667,7.418580902748128,0,0
10,0,7,0,25,0,0,60,7,12,13.71957878501095,3785.525,8.238939861668959,0,0
2,0,2,0,44,0,0,48,21,36,13.592367006650065,4166.666666666667,8.334871634622283,0,0
3,0,5,1,42,0,0,48,40,31,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
11,0,6,0,44,0,0,60,21,32,14.508657738524219,8333.333333333334,9.028018815182229,1,0
0.3333333333333333,0,9,1,38,0,1,58,35,23,12.89921982609012,1724.1379310344828,7.4524824544238095,0,0
0.75,0,2,1,49,0,0,30,35,41,13.38472764187182,5416.666666666667,8.597235899089775,0,0
0.6666666666666666,0,11,1,29,0,0,32,41,12,12.765688433465597,2734.375,7.913658169545979,0,0
26,0,1,1,48,0,0,50,21,41,13.122363377404328,2500,7.824046010856292,1,0
3,0,11,0,28,0,0,60,7,11,13.71957878501095,3785.525,8.238939861668959,0,0
10,0,7,0,39,0,0,48,21,26,13.71957878501095,4731.90625,8.46208341298317,0,0
2,0,10,1,31,0,0,24,51,15,11.982929094215963,1666.6666666666667,7.418580902748128,0,0
3,0,17,0,39,0,0,48,4,16,14.508657738524219,10416.666666666666,9.251162366496438,0,0
4,0,16,0,41,0,0,48,7,19,13.815510557964274,5208.333333333333,8.558015185936492,0,0
0.08333333333333333,0,13,1,35,0,0,60,5,16,13.710150042306449,3750,8.229511118964457,0,0
40,0,5,0,64,0,0,60,0,53,15.424948470398375,20833.333333333332,9.944309547056383,0,0
20.75,0,16,0,60,0,0,25,2,38,13.815510557964274,10000,9.210340371976184,0,0
24.166666666666668,0,18,1,56,0,0,40,3,32,15.830413578506539,46875,10.755239763272712,0,0
25,0,17,1,57,1,0,40,20,34,15.201804919084164,25000,10.126631103850338,0,0
46,0,17,0,77,1,0,40,2,54,15.60727002719233,37500,10.532096211958502,0,0
30,0,23,1,65,1,0,40,6,36,13.217673557208654,3437.5,8.142499741974827,0,0
40,0,17,1,62,0,0,40,16,39,15.226497531674536,25625,10.151323716440709,0,0
5,0,5,0,38,0,0,60,0,27,13.71957878501095,3785.525,8.238939861668959,0,0
10,0,11,1,37,0,0,50,20,20,13.122363377404328,2500,7.824046010856292,0,0
4,0,11,1,52,0,0,48,24,35,11.918390573078392,781.25,6.660895201050611,0,0
10,0,13,1,68,0,0,36,14,49,13.71899965758343,6305.555555555556,8.74918635800743,0,0
0.08333333333333333,0,12,1,22,0,0,30,24,4,12.611537753638338,2500,7.824046010856292,0,0
1,0,11,0,28,0,0,48,0,11,13.795307850646754,5104.166666666667,8.537812478618973,0,0
3,0,1,1,64,0,0,48,14,57,13.304684934198283,3125,8.047189562170502,0,0
15,0,11,0,42,0,0,48,2,25,14.403297222866392,9375,9.14580185083861,0,0
0.8333333333333334,0,4,1,50,0,0,84,14,40,12.542544882151386,833.3333333333334,6.725433722188183,0,0
1,0,11,1,26,0,0,40,51,9,13.122363377404328,3125,8.047189562170502,0,0
0.75,0,11,0,26,0,0,42,14,9,13.458835614025542,4166.666666666667,8.334871634622283,0,0
1.5833333333333333,0,4,0,48,0,0,50,0,38,13.710150042306449,4500,8.411832675758411,0,0
0.8333333333333334,0,10,0,18,0,0,48,3,2,13.592367006650065,4166.666666666667,8.334871634622283,0,0
1,0,5,1,57,0,0,30,10,46,12.429216196844383,2083.3333333333335,7.641724454062338,0,0
10,0,1,0,68,0,0,10,28,61,9.903487552536127,500,6.214608098422191,0,0
0,0,11,1,21,0,0,32,20,4,13.304684934198283,4687.5,8.452654670278667,0,0
10,0,9,0,38,0,0,48,10,23,13.815510557964274,5208.333333333333,8.558015185936492,0,0
20,0,7,0,39,0,0,48,2,26,13.997832114758229,6250,8.740336742730447,0,0
0.08333333333333333,0,14,1,39,0,0,48,14,19,13.71957878501095,4731.90625,8.46208341298317,0,0
0,0,14,0,48,0,0,56,0,28,13.71957878501095,4055.9196428571427,8.30793273315591,0,0
0.4166666666666667,0,13,0,50,0,0,40,5,31,14.403297222866392,11250,9.328123407632566,0,0
0.16666666666666666,0,11,0,39,0,0,48,2,22,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,11,0,32,0,0,48,26,15,13.71957878501095,4731.90625,8.46208341298317,0,0
1.5,0,12,1,27,0,0,40,52,9,13.527828485512494,4687.5,8.452654670278667,0,0
17,0,11,0,44,0,0,48,4,27,13.71957878501095,4731.90625,8.46208341298317,0,0
11.333333333333334,0,6,1,55,0,0,48,14,43,13.918541762882967,5773.572916666667,8.661046390855185,0,0
0.25,0,9,1,41,0,0,48,14,26,13.71957878501095,4731.90625,8.46208341298317,0,0
1.1666666666666667,0,11,1,23,0,0,40,40,6,14.403297222866392,11250,9.328123407632566,0,0
1,0,11,1,36,0,0,60,0,19,13.764217263576723,3958.3333333333335,8.283578340234733,0,0
2,0,3,0,71,0,0,20,20,62,12.206072645530174,2500,7.824046010856292,0,0
3,0,11,0,44,0,0,40,26,27,13.527828485512494,4687.5,8.452654670278667,0,0
0.5,0,16,0,24,0,0,48,4,2,14.508657738524219,10416.666666666666,9.251162366496438,0,0
0.75,0,16,1,32,0,0,48,10,10,13.997832114758229,6250,8.740336742730447,0,0
1,0,11,1,46,0,0,23,25,29,13.217673557208654,5978.260869565217,8.695884980159613,0,0
30,0,11,0,60,0,0,48,10,43,13.997832114758229,6250,8.740336742730447,0,0
15,0,4,1,46,0,0,40,24,36,13.652991628466498,5312.5,8.577817813232672,0,0
2,0,8,0,51,0,0,48,0,37,13.815510557964274,5208.333333333333,8.558015185936492,0,0
12,0,11,0,46,0,0,45,12,29,13.652991628466498,4722.222222222223,8.460034777576288,0,0
15,0,5,1,36,0,0,50,35,25,12.89921982609012,2000,7.600902459542082,0,0
30,0,5,0,52,0,0,60,0,41,13.122363377404328,2083.3333333333335,7.641724454062338,0,0
0.08333333333333333,1,0,0,47,0,0,48,24,41,13.764217263576723,4947.916666666667,8.506721891548942,0,0
3,0,11,0,21,0,0,48,10,4,13.71957878501095,4731.90625,8.46208341298317,0,0
0.16666666666666666,0,5,0,38,0,0,48,0,27,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,11,0,70,0,0,40,16,53,13.458835614025542,4375,8.383661798791715,0,0
2,0,11,1,26,0,0,48,20,9,13.122363377404328,2604.1666666666665,7.864868005376548,0,0
0.3333333333333333,0,11,1,23,0,0,48,0,6,13.710150042306449,4687.5,8.452654670278667,0,0
0,0,7,0,23,0,0,48,2,10,13.815510557964274,5208.333333333333,8.558015185936492,0,0
20,0,3,1,41,0,0,40,28,32,13.652991628466498,5312.5,8.577817813232672,0,0
1,0,13,0,32,0,0,48,15,13,13.997832114758229,6250,8.740336742730447,0,0
3.5,0,11,0,29,0,0,60,2,12,13.997832114758229,5000,8.517193191416238,0,0
0.08333333333333333,0,11,0,27,0,0,48,4,10,13.71957878501095,4731.90625,8.46208341298317,0,0
2,0,11,1,27,0,0,50,14,10,13.592367006650065,4000,8.294049640102028,0,0
3,0,11,0,25,0,0,56,0,8,13.710150042306449,4017.8571428571427,8.298503990451408,0,0
1,0,5,0,56,0,0,48,0,45,13.710150042306449,4687.5,8.452654670278667,0,0
2,0,11,1,42,0,0,48,24,25,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,3,0,30,0,0,48,10,21,13.652991628466498,4427.083333333333,8.395496256438717,0,0
4,0,17,0,26,0,0,40,10,3,14.73180128983843,15625,9.656627474604603,0,0
3,0,13,0,31,0,0,55,0,12,14.180153671552183,6545.454545454545,8.786526125199822,0,0
0.08333333333333333,0,11,1,29,0,0,11,95,12,11.56171562913966,2386.3636363636365,7.777525995221399,0,0
0.6666666666666666,0,16,1,47,0,1,70,10,25,13.710150042306449,3214.285714285714,8.075360439137198,0,0
3,0,11,0,18,0,1,55,10,1,13.592367006650065,3636.3636363636365,8.198739460297704,0,0
0.6666666666666666,0,11,1,21,0,0,48,19,4,14.403297222866392,9375,9.14580185083861,0,0
0.5833333333333334,0,11,0,29,0,0,48,10,12,13.71957878501095,4731.90625,8.46208341298317,0,0
0.16666666666666666,0,11,0,30,0,0,48,45,13,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
0,0,8,1,25,0,0,48,14,11,13.710150042306449,4687.5,8.452654670278667,0,0
5,0,11,0,26,0,0,48,2,9,13.71957878501095,4731.90625,8.46208341298317,0,0
0,0,3,0,58,0,0,40,0,49,13.71957878501095,5678.2875,8.644404969777122,0,0
7,0,6,1,45,0,0,12,20,33,13.487006490992238,15000,9.615805480084347,0,0
8,0,9,0,24,0,0,40,0,9,13.527828485512494,4687.5,8.452654670278667,0,0
0.5,0,13,0,21,0,0,48,0,2,13.652991628466498,4427.083333333333,8.395496256438717,0,0
0.75,0,16,0,41,0,0,48,2,19,14.077874822431765,6770.833333333333,8.820379450403983,0,0
1.4166666666666667,0,16,1,37,0,0,48,15,15,13.592367006650065,4166.666666666667,8.334871634622283,0,0
0.16666666666666666,0,11,0,38,0,0,40,2,21,13.71957878501095,5678.2875,8.644404969777122,0,0
1,0,11,1,30,0,0,40,20,13,13.795307850646754,6125,8.720134035412928,0,0
0.25,0,11,0,40,0,0,48,24,23,13.997832114758229,6250,8.740336742730447,0,0
5,0,9,0,31,0,0,50,5,16,13.795307850646754,4900,8.496990484098719,0,0
40,0,5,1,60,0,0,24,50,49,13.017002861746503,4687.5,8.452654670278667,0,0
9,0,13,1,27,0,0,48,50,8,14.22097566607244,7812.5,8.963480294044658,0,0
10,0,5,1,54,0,0,40,20,43,13.527828485512494,4687.5,8.452654670278667,0,0
21,0,11,1,51,0,0,40,10,34,13.71957878501095,5678.2875,8.644404969777122,0,0
4,0,16,0,31,0,0,40,5,9,14.22097566607244,9375,9.14580185083861,0,0
0.08333333333333333,0,11,0,22,0,0,24,0,5,12.89921982609012,4166.666666666667,8.334871634622283,0,0
1.5,0,11,0,33,0,1,58,9,16,13.710150042306449,3879.310344827586,8.263412670640138,0,0
0.5,0,16,1,31,0,0,48,25,9,13.592367006650065,4166.666666666667,8.334871634622283,0,0
6,0,5,0,52,0,0,84,0,41,13.997832114758229,3571.4285714285716,8.180720954795024,0,0
10,0,16,0,45,1,0,48,4,23,15.03928598958639,17708.333333333332,9.781790617558608,0,0
0.16666666666666666,0,17,1,31,0,0,48,20,8,14.508657738524219,10416.666666666666,9.251162366496438,0,0
0.5,0,16,1,27,0,0,48,14,5,13.815510557964274,5208.333333333333,8.558015185936492,0,0
0.5,0,13,0,33,0,1,48,0,14,13.9108207377686,5729.166666666667,8.653325365740818,0,0
0.6666666666666666,0,11,1,49,0,0,48,25,32,12.793859310432293,1875,7.536363938404511,0,0
0.6666666666666666,0,16,1,27,0,0,48,22,5,13.732128949025222,4791.666666666667,8.47463357699744,0,0
20,0,14,0,44,0,0,48,10,24,14.22097566607244,7812.5,8.963480294044658,0,1
4,0,13,1,26,0,0,40,15,7,12.89921982609012,2500,7.824046010856292,0,0
1,0,13,0,20,0,0,30,10,1,13.304684934198283,5000,8.517193191416238,0,0
3,0,11,1,36,0,0,48,20,19,13.71957878501095,4731.90625,8.46208341298317,0,0
40,0,6,0,66,0,0,48,0,54,13.997832114758229,6250,8.740336742730447,0,0
0.3333333333333333,0,9,1,21,0,0,48,20,6,13.710150042306449,4687.5,8.452654670278667,0,0
4,0,11,1,39,0,0,25,15,22,13.9108207377686,11000,9.305650551780507,0,0
0.16666666666666666,0,12,0,34,0,0,40,0,16,13.71957878501095,5678.2875,8.644404969777122,0,0
0.16666666666666666,0,11,0,27,0,0,40,25,10,13.71957878501095,5678.2875,8.644404969777122,0,0
2,0,2,0,39,0,0,48,10,31,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,11,0,37,0,0,60,10,20,13.304684934198283,2500,7.824046010856292,0,0
0.5,0,11,1,32,0,0,40,10,15,13.997832114758229,7500,8.922658299524402,0,0
5,0,16,0,44,0,0,20,10,22,14.22097566607244,18750,9.838949031398556,0,0
3,0,16,1,41,0,0,40,20,19,13.122363377404328,3125,8.047189562170502,0,0
0.16666666666666666,0,5,1,48,0,0,48,30,37,13.652991628466498,4427.083333333333,8.395496256438717,0,0
12.5,0,2,1,45,0,0,48,10,37,13.815510557964274,5208.333333333333,8.558015185936492,0,1
15,0,18,1,42,0,0,48,20,18,15.068273526459642,18229.166666666668,9.81077815443186,0,0
0.16666666666666666,0,16,1,23,0,0,48,0,1,14.22097566607244,7812.5,8.963480294044658,0,0
0.75,0,7,0,28,0,0,40,4,15,13.71957878501095,5678.2875,8.644404969777122,0,0
3,0,13,0,35,0,0,40,18,16,13.997832114758229,7500,8.922658299524402,0,0
3,0,11,0,30,0,0,45,10,13,13.997832114758229,6666.666666666667,8.804875263868018,0,0
10,0,11,0,39,0,0,48,31,22,14.22097566607244,7812.5,8.963480294044658,0,0
3,0,12,1,29,0,0,48,60,11,13.71957878501095,4731.90625,8.46208341298317,0,0
8,0,11,0,39,0,0,48,10,22,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,11,1,40,0,0,48,28,23,13.71957878501095,4731.90625,8.46208341298317,0,0
0.25,0,6,1,43,0,0,48,28,31,13.71957878501095,4731.90625,8.46208341298317,0,0
1,0,13,0,27,0,0,48,10,8,13.997832114758229,6250,8.740336742730447,0,0
0.75,0,13,1,23,0,0,48,10,4,13.997832114758229,6250,8.740336742730447,0,0
20,0,11,0,50,0,0,32,0,33,13.592367006650065,6250,8.740336742730447,0,0
