"","ID","POBREZA","ANALFABETISMO","ETNIA","EDUCACION","GENERO","QUEHACERES_TIEMPO","AUTOCONSTRUCCION_TIEMPO","ROPA_TIEMPO","ANCIANOS_TIEMPO","NINYOS_TIEMPO","QUEHACERES_FUERA_TIEMPO","ANIMALES_TIEMPO","INGRESOS","EXTRAS_TIEMPO","SINDICADO","CAMBIO_TRABAJO","HORAS_SEG_TRABAJO","SEGUNDO_TRABAJO","HORAS_PRIM_TRABAJO","CONTRATO","TERMINO_CONTRATO","MODALIDAD_CONTRATO","TIEMPO_EMPRESA","HORAS_REMUNERADAS","HORAS_NO_REMUNERADAS"
"3268",3556,2,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,54,1,NA,1,1,54,0
"3269",3557,1,1,6,11,1,0,0,0,0,0,0,0,5e+05,0,2,1,0,2,48,2,NA,NA,2,48,0
"3270",3558,2,1,6,13,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,54,1,1,2,30,54,0
"3271",3559,NA,1,6,16,2,38,0,0,0,15,0,0,120000,0,2,2,0,2,14,2,NA,NA,1,14,53
"3272",3560,1,1,6,4,1,21,0,0,0,0,0,0,0,0,2,1,0,2,8,2,NA,NA,0,8,21
"3273",3561,NA,1,6,5,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,1,NA,1,60,50,0
"3274",3562,NA,1,6,2,2,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,144,48,10
"3275",3563,NA,1,6,10,2,8,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,8
"3276",3564,NA,1,6,9,2,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,204,48,10
"3277",3565,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,48,48,0
"3278",3566,2,1,6,9,1,5,0,0,0,0,0,0,1200000,0,2,2,0,2,60,2,NA,NA,10,60,5
"3279",3568,2,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,36,48,0
"3280",3569,NA,1,6,16,1,0,0,0,0,0,0,0,2500000,0,2,2,0,2,48,1,1,2,24,48,0
"3281",3570,2,1,6,16,1,21,0,0,0,10,0,0,908526,0,2,2,0,2,48,1,NA,1,1,48,31
"3282",3571,NA,1,6,6,2,30,0,0,0,24,0,0,8e+05,0,2,2,0,2,48,1,NA,1,5,48,54
"3283",3572,2,1,6,18,2,2,0,0,0,0,0,0,3e+06,0,2,2,0,2,40,1,1,2,312,40,2
"3284",3573,NA,1,6,12,2,2,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,4,48,2
"3285",3574,2,1,6,17,2,24,0,0,0,0,0,0,5e+06,0,2,2,0,2,48,2,NA,NA,300,48,24
"3286",3575,NA,1,6,16,2,14,0,0,0,0,0,0,3e+06,0,2,2,0,2,48,1,2,2,12,48,14
"3287",3576,2,1,6,13,2,21,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,24,48,21
"3288",3577,NA,1,6,11,1,5,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,60,48,5
"3289",3578,1,1,6,11,2,21,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,120,48,21
"3290",3579,NA,1,6,2,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,60,48,0
"3291",3580,2,1,6,14,1,21,0,0,0,0,0,0,3500000,0,2,2,0,2,48,1,1,2,84,48,21
"3292",3581,2,1,6,11,1,2,0,0,0,0,0,0,1500000,0,2,2,0,2,48,1,2,2,12,48,2
"3293",3582,2,1,6,18,2,0,0,0,0,0,0,0,3500000,0,2,2,0,2,40,1,1,2,13,40,0
"3294",3583,2,1,6,14,1,0,0,0,0,0,0,0,2500000,0,2,2,0,2,72,1,1,2,360,72,0
"3295",3584,NA,1,6,17,2,12,0,0,0,0,0,0,2200000,0,2,2,0,2,40,1,1,2,324,40,12
"3296",3586,2,1,6,11,2,14,0,0,0,0,0,0,9e+05,0,2,2,0,2,48,1,NA,1,96,48,14
"3297",3587,2,1,6,21,1,15,0,0,0,0,0,0,2500000,0,2,2,0,2,40,1,2,2,12,40,15
"3298",3588,NA,1,6,18,2,15,0,0,0,0,0,0,2600000,0,2,2,0,2,40,1,1,2,240,40,15
"3299",3589,NA,1,6,16,2,14,0,0,0,0,0,0,2200000,0,2,2,0,2,48,1,2,2,3,48,14
"3300",3590,NA,1,6,11,2,20,0,0,0,30,0,0,9e+05,0,2,2,0,2,60,2,NA,NA,78,60,50
"3301",3591,2,1,6,14,1,7,0,0,0,14,0,0,1300000,0,2,2,0,2,60,1,1,2,52,60,21
"3302",3592,NA,1,6,11,2,30,0,0,0,30,0,0,1e+06,0,2,2,0,2,72,1,1,2,13,72,60
"3303",3593,2,1,6,10,2,28,0,0,0,0,0,0,4e+05,0,2,2,0,2,18,2,NA,NA,240,18,28
"3304",3594,NA,1,6,16,1,10,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,1,2,6,48,10
"3305",3595,2,1,6,11,1,8,0,0,0,10,0,0,1e+06,0,2,2,0,2,60,2,NA,NA,120,60,18
"3306",3596,NA,1,6,11,2,20,0,0,0,25,0,0,3e+05,0,2,2,0,2,40,1,NA,1,36,40,45
"3307",3598,1,1,6,15,1,4,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,4
"3308",3599,NA,1,6,16,2,15,0,0,0,0,0,0,908526,0,2,1,0,2,48,1,2,2,4,48,15
"3309",3600,2,1,6,11,1,15,0,0,0,0,0,0,1400000,0,2,2,0,2,48,1,1,2,312,48,15
"3310",3601,2,1,6,11,1,4,0,0,0,0,0,0,908526,0,2,1,0,2,48,1,2,2,11,48,4
"3311",3602,NA,1,6,12,2,15,0,0,0,0,0,0,4e+05,0,2,2,0,2,20,2,NA,NA,12,20,15
"3312",3603,2,1,6,11,1,2,0,0,0,0,0,0,1e+06,0,2,2,0,2,53,1,NA,1,24,53,2
"3313",3604,NA,1,6,11,2,20,0,0,0,0,0,0,1020000,0,2,2,0,2,48,1,NA,1,5,48,20
"3314",3605,NA,1,6,16,1,0,0,0,0,0,0,0,1400000,0,2,2,0,2,48,1,NA,1,3,48,0
"3315",3606,NA,1,6,5,2,20,0,0,0,0,0,0,9e+05,0,2,2,0,2,72,1,NA,1,72,72,20
"3316",3607,NA,1,6,11,2,20,0,0,0,0,0,0,1250000,0,2,2,0,2,72,1,1,2,144,72,20
"3317",3608,NA,1,5,9,1,5,0,0,0,0,0,0,950000,0,2,2,0,2,48,1,NA,1,3,48,5
"3318",3609,NA,1,5,13,2,12,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,24,48,12
"3319",3610,2,1,6,6,1,7,0,0,0,0,0,0,950000,0,2,2,0,2,60,2,NA,NA,60,60,7
"3320",3611,NA,1,6,14,2,21,0,0,0,28,0,0,1600000,0,2,2,0,2,48,1,1,2,4,48,49
"3321",3612,2,1,6,7,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,72,48,0
"3322",3613,NA,1,6,11,2,20,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,72,48,20
"3323",3614,2,1,6,19,1,0,0,0,0,0,0,0,5e+06,0,1,2,0,2,40,1,1,2,24,40,0
"3324",3615,NA,1,6,17,2,5,0,0,0,0,0,0,3e+06,0,2,2,0,2,40,1,1,2,36,40,5
"3325",3616,2,1,6,18,1,2,0,0,0,0,0,0,5e+06,0,2,2,0,2,48,1,1,2,204,48,2
"3326",3617,NA,1,6,16,1,2,0,0,0,0,0,0,1250000,0,2,1,0,2,40,1,2,2,9,40,2
"3327",3618,2,1,6,11,1,10,0,0,0,0,0,0,1600000,0,2,2,0,2,48,2,NA,NA,72,48,10
"3328",3619,NA,1,6,16,2,21,0,0,0,0,0,0,2500000,0,2,2,0,2,48,1,1,2,15,48,21
"3329",3620,NA,1,6,11,1,10,0,0,0,0,0,0,908526,0,1,2,0,2,48,1,1,2,36,48,10
"3330",3621,NA,1,6,13,1,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,NA,1,36,48,10
"3331",3622,2,1,6,14,2,14,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,120,48,14
"3332",3623,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,0
"3333",3624,2,1,6,15,1,5,0,0,0,0,0,0,1650000,0,2,1,0,2,40,1,2,2,5,40,5
"3334",3625,2,1,6,2,2,30,0,0,0,0,0,0,9e+05,0,2,2,0,2,48,2,NA,NA,240,48,30
"3335",3626,2,1,6,11,2,21,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,36,48,21
"3336",3627,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,48,48,0
"3337",3628,2,2,6,0,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,80,2,NA,NA,48,80,0
"3338",3629,2,1,6,13,2,21,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,36,48,21
"3339",3630,1,1,6,8,2,20,0,0,25,0,0,0,850000,0,2,2,0,2,48,1,NA,1,240,48,45
"3340",3631,2,1,6,11,1,2,0,0,0,0,0,0,5e+06,0,2,2,0,2,58,2,NA,NA,240,58,2
"3341",3632,1,1,6,11,2,15,0,0,0,0,0,0,560000,0,2,2,0,2,40,2,NA,NA,180,40,15
"3342",3633,1,1,6,6,1,14,0,0,0,0,0,0,750000,0,2,2,0,2,40,2,NA,NA,72,40,14
"3343",3634,2,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,24,48,0
"3344",3635,NA,1,6,14,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,228,48,0
"3345",3636,2,1,6,6,1,4,0,0,0,0,0,0,5e+05,0,2,2,0,2,25,2,NA,NA,180,25,4
"3346",3637,NA,1,6,4,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,40,2,NA,NA,60,40,0
"3347",3638,2,1,6,11,2,8,0,0,0,0,0,0,803900,0,2,2,0,2,48,1,1,2,12,48,8
"3348",3639,NA,1,6,16,2,14,0,0,0,0,0,0,5200000,0,2,2,0,2,48,1,2,2,36,48,14
"3349",3640,2,1,6,5,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,2,2,11,48,0
"3350",3641,NA,1,6,16,1,0,0,0,0,0,0,0,3600000,0,1,2,0,2,72,1,1,2,64,72,0
"3351",3642,2,1,6,11,1,2,0,0,0,0,0,0,980000,0,2,2,0,2,55,2,NA,NA,48,55,2
"3352",3643,NA,1,6,11,2,20,0,0,0,2,0,0,8e+05,0,2,2,0,2,45,2,NA,NA,72,45,22
"3353",3644,2,1,6,16,1,14,0,0,0,0,0,0,4100000,0,2,2,0,2,48,1,1,2,108,48,14
"3354",3645,NA,1,6,14,2,14,0,0,0,0,0,0,2300000,0,2,2,0,2,48,1,2,2,60,48,14
"3355",3646,NA,1,6,13,1,5,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,12,48,5
"3356",3647,2,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,160,48,0
"3357",3648,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,2,NA,NA,24,48,0
"3358",3649,NA,1,6,11,1,6,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,40,48,6
"3359",3650,2,1,6,11,1,0,0,0,0,0,0,0,2e+05,0,2,2,0,2,20,2,NA,NA,30,20,0
"3360",3652,NA,1,6,15,2,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,12,48,0
"3361",3653,2,1,6,11,1,5,0,0,0,0,0,0,1200000,0,2,2,0,2,60,1,NA,1,120,60,5
"3362",3654,2,1,6,3,1,0,0,0,0,0,0,0,2500000,0,2,2,0,2,48,2,NA,NA,648,48,0
"3363",3655,NA,1,6,11,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,48,1,1,2,48,48,0
"3364",3656,2,1,6,11,1,4,0,0,0,4,0,0,9e+05,0,2,1,0,2,56,1,NA,1,18,56,8
"3365",3657,NA,1,6,11,2,20,0,0,0,20,0,0,908526,0,2,1,0,2,48,1,NA,1,3,48,40
"3366",3658,2,1,6,5,2,24,0,0,0,0,0,0,250000,0,2,2,0,2,48,2,NA,NA,12,48,24
"3367",3659,NA,1,6,4,1,18,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,NA,1,8,48,18
"3368",3660,NA,1,6,11,1,7,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,12,48,7
"3369",3661,2,1,6,15,2,20,0,0,0,0,0,0,3e+05,0,2,2,0,2,25,2,NA,NA,120,25,20
"3370",3662,2,1,6,8,1,2,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,2,NA,NA,48,48,2
"3371",3663,2,1,6,11,1,10,0,0,0,0,0,0,3500000,0,2,2,0,2,48,1,1,2,480,48,10
"3372",3664,1,1,6,7,2,40,0,0,0,0,0,0,150000,0,2,2,0,2,20,2,NA,NA,180,20,40
"3373",3665,NA,1,6,3,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,60,1,NA,1,144,60,0
"3374",3666,2,1,6,11,1,4,0,0,0,0,0,0,1350000,0,2,2,0,2,48,1,2,2,36,48,4
"3375",3667,NA,1,6,16,2,16,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,200,48,16
"3376",3668,2,1,6,14,1,7,0,0,0,0,0,0,2500000,0,2,2,0,2,48,1,2,2,156,48,7
"3377",3669,NA,1,6,14,2,24,0,0,0,0,0,0,2500000,0,2,2,0,2,48,1,2,2,156,48,24
"3378",3670,2,1,6,11,2,25,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,2,NA,NA,24,48,25
"3379",3671,NA,1,6,11,1,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,4,48,10
"3380",3672,NA,1,6,13,2,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,3,48,10
"3381",3673,2,1,6,13,1,10,0,0,0,21,0,0,2400000,0,2,2,0,2,48,1,1,2,204,48,31
"3382",3674,NA,1,6,13,2,24,0,0,0,21,0,0,908526,0,2,2,0,2,48,1,1,2,36,48,45
"3383",3675,1,1,6,2,1,20,0,0,0,0,0,0,480000,0,2,2,0,2,55,1,NA,1,660,55,20
"3384",3676,2,1,6,6,1,30,0,0,0,0,0,0,1500000,0,2,2,0,2,56,2,NA,NA,126,56,30
"3385",3677,2,1,6,11,1,0,0,0,0,0,0,0,906000,0,2,2,0,2,48,1,1,2,436,48,0
"3386",3678,NA,1,6,9,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,1,NA,1,4,48,0
"3387",3679,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,40,1,NA,1,2,40,0
"3388",3680,1,1,6,11,2,40,0,0,0,0,0,0,630000,0,2,2,0,2,50,1,NA,1,79,50,40
"3389",3681,NA,1,6,8,1,0,0,0,0,0,0,0,960000,0,2,2,0,2,55,1,NA,1,66,55,0
"3390",3682,1,1,6,18,2,10,0,0,0,0,0,0,4e+06,0,1,2,0,2,48,1,1,2,348,48,10
"3391",3683,NA,1,6,18,1,0,0,0,0,0,0,0,5e+06,0,1,2,0,2,48,1,1,2,27,48,0
"3392",3684,2,1,6,9,1,20,0,0,0,0,0,0,850000,0,2,2,0,2,48,1,NA,1,3,48,20
"3393",3685,2,1,6,9,1,10,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,NA,1,15,48,10
"3394",3686,1,1,6,5,2,14,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,1,NA,1,15,48,14
"3395",3687,NA,1,6,1,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,60,2,NA,NA,180,60,0
"3396",3688,1,1,6,8,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,1,NA,1,14,48,0
"3397",3689,NA,1,6,11,1,5,0,0,0,0,0,0,1100000,0,2,2,0,2,48,1,1,2,60,48,5
"3398",3690,2,1,6,11,1,0,0,0,0,0,0,0,1200000,0,1,2,0,2,72,1,1,2,180,72,0
"3399",3691,2,1,6,19,2,20,0,0,0,0,0,0,3e+06,0,1,2,0,2,40,1,1,2,492,40,20
"3400",3692,NA,1,6,15,2,10,0,0,0,0,0,0,1200000,0,2,1,0,2,60,1,1,2,1,60,10
"3401",3693,1,1,6,11,2,10,0,0,0,0,0,0,960000,0,2,1,0,2,48,1,NA,1,180,48,10
"3402",3694,NA,1,6,16,1,10,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,144,48,10
"3403",3695,NA,2,6,1,1,5,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,12,48,5
"3404",3696,NA,1,6,11,1,0,0,0,0,0,0,0,520000,0,2,2,8,1,12,1,NA,1,120,20,0
"3405",3698,2,1,6,5,2,22,0,0,0,0,0,0,6e+05,0,2,2,0,2,48,2,NA,NA,192,48,22
"3406",3699,2,1,6,14,1,0,0,0,0,0,0,0,2e+06,0,2,2,0,2,60,2,NA,NA,124,60,0
"3407",3700,1,1,6,11,2,14,0,0,0,0,0,0,750000,0,2,2,0,2,24,1,NA,1,3,24,14
"3408",3701,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,90,1,NA,1,24,90,0
"3409",3702,2,1,6,16,2,19,0,0,0,0,0,0,2e+06,0,2,1,0,2,48,2,NA,NA,48,48,19
"3410",3703,NA,1,6,16,2,10,0,0,0,0,0,0,4e+06,0,2,2,0,2,70,1,1,2,30,70,10
"3411",3704,2,1,6,16,1,14,0,0,0,14,0,0,1e+06,0,2,2,0,2,24,2,NA,NA,308,24,28
"3412",3705,NA,1,6,16,2,14,0,0,0,14,0,0,4400000,0,2,2,7,1,48,1,2,2,120,55,28
"3413",3706,2,1,6,16,1,2,0,0,0,10,0,0,6e+06,0,2,2,0,2,50,2,NA,NA,132,50,12
"3414",3707,NA,1,6,18,2,24,0,0,0,0,0,0,3e+06,0,2,2,0,2,30,2,NA,NA,300,30,24
"3415",3708,2,1,6,17,1,0,0,0,0,11,0,0,8e+06,0,1,2,0,2,60,1,2,2,120,60,11
"3416",3709,NA,1,6,11,1,25,0,0,21,0,0,0,8e+05,0,2,1,0,2,30,2,NA,NA,4,30,46
"3417",3710,2,1,6,16,1,0,0,0,0,0,0,0,2500000,0,2,2,2,1,10,2,NA,NA,528,12,0
"3418",3711,NA,1,6,16,1,7,0,0,0,0,0,0,2e+06,0,2,2,0,2,50,1,1,2,24,50,7
"3419",3712,1,1,6,4,2,28,0,0,0,0,0,0,240000,0,2,2,0,2,8,1,NA,1,6,8,28
"3420",3713,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,60,2,NA,NA,60,60,0
"3421",3714,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,60,2,NA,NA,48,60,0
"3422",3715,NA,1,6,11,2,4,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,24,48,4
"3423",3716,NA,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,24,48,0
"3424",3717,NA,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,2,2,72,48,0
"3425",3718,NA,1,6,11,1,8,0,0,0,12,0,0,0,0,2,2,0,2,40,2,NA,NA,18,40,20
"3426",3719,NA,1,6,16,2,0,0,0,0,14,0,0,4300000,0,2,2,0,2,48,1,1,2,5,48,14
"3427",3720,2,1,6,14,1,3,0,0,0,0,0,0,2e+06,0,2,2,0,2,18,2,NA,NA,48,18,3
"3428",3721,NA,1,6,14,2,9,0,0,0,0,0,0,1200000,0,2,2,0,2,30,1,NA,1,49,30,9
"3429",3722,NA,1,6,11,1,12,0,0,0,0,0,0,3e+05,0,2,2,0,2,12,1,NA,1,36,12,12
"3430",3723,NA,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,50,1,NA,1,12,50,0
"3431",3724,2,2,6,0,1,10,0,0,0,18,0,0,9e+05,0,2,2,0,2,48,1,NA,1,3,48,28
"3432",3725,1,1,6,5,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,60,2,NA,NA,60,60,0
"3433",3726,NA,1,6,5,2,20,0,0,0,0,0,0,2e+05,0,2,2,0,2,28,2,NA,NA,168,28,20
"3434",3727,1,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,2,2,1,48,0
"3435",3728,NA,1,6,11,2,21,0,0,0,48,0,0,450000,0,2,2,0,2,40,1,NA,1,3,40,69
"3436",3729,NA,1,6,13,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,48,48,0
"3437",3730,NA,1,6,9,2,8,0,0,0,21,0,0,750000,0,2,2,0,2,48,1,NA,1,18,48,29
"3438",3731,NA,1,6,5,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,50,2,NA,NA,120,50,0
"3439",3732,1,1,6,5,2,28,0,0,0,0,0,0,150000,0,2,2,0,2,20,2,NA,NA,120,20,28
"3440",3733,NA,1,6,11,2,2,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,1,NA,1,6,48,2
"3441",3734,1,1,6,9,2,28,0,0,0,0,0,0,1e+05,0,2,2,0,2,6,2,NA,NA,120,6,28
"3442",3735,NA,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,2,2,10,48,0
"3443",3736,NA,1,6,7,2,28,0,0,0,0,0,0,2e+05,0,2,2,0,2,22,2,NA,NA,120,22,28
"3444",3737,2,1,6,7,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,60,1,1,2,4,60,0
"3445",3738,NA,1,6,9,2,26,0,0,0,30,0,0,2e+05,0,2,2,0,2,14,2,NA,NA,36,14,56
"3446",3739,NA,1,6,2,1,2,0,0,0,0,0,0,7e+05,0,2,2,0,2,50,2,NA,NA,480,50,2
"3447",3740,1,1,6,14,2,14,0,0,0,0,0,0,150000,0,2,1,0,2,60,1,NA,1,1,60,14
"3448",3741,NA,1,6,11,1,7,0,0,0,0,0,0,1050000,0,2,1,0,2,90,1,NA,1,5,90,7
"3449",3742,2,1,6,5,1,15,0,0,0,0,0,0,9e+05,0,2,2,0,2,30,2,NA,NA,180,30,15
"3450",3743,2,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,NA,1,80,48,0
"3451",3744,NA,1,6,6,2,9,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,60,48,9
"3452",3745,1,1,6,5,2,21,0,0,0,0,0,0,7e+05,0,2,2,0,2,90,2,NA,NA,60,90,21
"3453",3747,2,1,6,5,2,0,0,0,0,0,0,0,1020000,0,2,2,0,2,48,1,NA,1,120,48,0
"3454",3748,NA,1,6,7,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,40,1,NA,1,12,40,0
"3455",3749,2,1,6,3,2,20,0,0,0,0,0,0,6e+05,0,2,2,0,2,60,1,NA,1,12,60,20
"3456",3750,2,1,6,11,1,5,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,2,NA,NA,108,50,5
"3457",3751,1,1,6,11,2,12,0,0,0,0,0,0,8e+05,0,2,2,0,2,60,1,NA,1,6,60,12
"3458",3752,NA,1,6,5,2,20,0,0,0,0,0,0,7e+05,0,2,2,0,2,50,1,NA,1,12,50,20
"3459",3753,2,1,6,11,2,15,0,0,0,0,0,0,4e+05,0,2,1,0,2,30,1,NA,1,5,30,15
"3460",3754,NA,1,6,11,2,12,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,2,48,12
"3461",3755,1,1,6,8,1,12,0,0,0,0,0,0,1150000,0,2,2,0,2,72,1,NA,1,48,72,12
"3462",3756,NA,1,6,5,2,24,0,0,0,0,0,0,6e+05,0,2,2,0,2,24,2,NA,NA,240,24,24
"3463",3757,2,1,6,5,1,8,0,0,0,0,0,0,1014000,0,2,2,0,2,55,1,1,2,60,55,8
"3464",3758,NA,1,6,13,1,0,0,0,0,0,0,0,1100000,0,2,2,0,2,54,1,2,2,24,54,0
"3465",3759,NA,1,6,11,2,0,0,0,0,0,0,0,1200000,0,2,2,0,2,84,1,NA,1,0,84,0
"3466",3760,1,1,6,11,2,28,0,0,0,0,0,0,30000,0,2,1,0,2,10,2,NA,NA,4,10,28
"3467",3761,1,1,6,11,1,0,0,0,0,0,0,0,1100000,0,2,1,0,2,8,2,NA,NA,20,8,0
"3468",3762,NA,1,6,7,2,24,0,0,0,0,0,0,25000,0,2,1,0,2,14,2,NA,NA,24,14,24
"3469",3763,NA,1,6,14,1,0,0,0,0,0,0,0,950000,0,2,2,0,2,45,1,2,2,24,45,0
"3470",3764,2,1,6,11,1,20,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,360,48,20
"3471",3765,NA,1,6,12,2,5,0,0,0,20,0,0,908526,0,2,2,0,2,48,1,2,2,1,48,25
"3472",3766,NA,1,6,13,1,2,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,6,48,2
"3473",3767,NA,1,6,14,2,35,0,0,0,24,0,0,1e+06,0,2,2,0,2,66,2,NA,NA,18,66,59
"3474",3768,1,1,6,11,2,20,0,0,0,0,12,0,3e+05,0,2,2,0,2,21,2,NA,NA,60,21,32
"3475",3769,NA,1,6,5,1,18,0,0,0,0,0,0,9e+05,0,2,2,0,2,40,1,NA,1,1,40,18
"3476",3770,NA,1,6,11,2,0,0,0,0,0,0,0,3e+05,0,2,2,0,2,32,1,NA,1,24,32,0
"3477",3771,NA,1,6,8,2,10,0,0,0,0,0,0,240000,0,2,2,0,2,24,1,NA,1,2,24,10
"3478",3772,1,2,6,0,2,28,0,0,0,0,0,0,1e+05,0,2,1,0,2,30,2,NA,NA,3,30,28
"3479",3773,NA,1,6,11,1,0,0,0,0,0,0,0,1100000,0,2,1,0,2,48,1,2,2,36,48,0
"3480",3774,NA,1,6,11,2,0,0,0,0,24,0,15,6e+05,0,2,2,0,2,40,1,NA,1,1,40,39
"3481",3775,NA,1,6,11,1,0,0,0,0,14,0,0,908000,0,2,2,0,2,48,1,2,2,1,48,14
"3482",3776,1,1,6,11,2,28,0,0,0,0,0,0,2e+05,0,2,1,0,2,12,2,NA,NA,2,12,28
"3483",3777,NA,1,6,11,1,2,0,0,0,0,0,0,50000,0,2,1,0,2,48,2,NA,NA,24,48,2
"3484",3778,NA,1,6,6,1,14,0,0,0,0,0,0,8e+05,0,2,1,0,2,70,2,NA,NA,23,70,14
"3485",3779,1,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,60,1,2,2,8,60,0
"3486",3780,NA,1,6,9,2,21,0,0,0,0,0,0,5e+05,0,2,2,0,2,48,2,NA,NA,96,48,21
"3487",3781,2,1,6,5,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,50,1,1,2,12,50,0
"3488",3782,2,1,6,13,2,21,0,0,0,0,0,0,1e+06,0,2,2,0,2,56,2,NA,NA,96,56,21
"3489",3783,NA,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,56,2,NA,NA,96,56,0
"3490",3784,1,1,6,4,2,14,0,0,0,0,0,0,5e+05,0,2,2,0,2,60,2,NA,NA,60,60,14
"3491",3785,NA,1,6,15,2,12,0,0,0,0,0,0,2700000,0,2,2,0,2,48,1,1,2,9,48,12
"3492",3786,2,1,6,14,1,0,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,2,NA,NA,48,48,0
"3493",3787,NA,1,6,16,2,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,2,NA,NA,56,48,0
